week_from,week_until,calendar_week,plz,population,ncumul_firstvacc,ncumul_secondvacc
2021-08-30,2021-09-05,35,8707,6186,4438,4031
2021-08-30,2021-09-05,35,8708,11322,7814,7231
2021-08-30,2021-09-05,35,8712,11491,7448,6846
2021-08-30,2021-09-05,35,8713,3177,2011,1836
2021-08-30,2021-09-05,35,8714,475,280,242
2021-08-30,2021-09-05,35,8800,15512,10145,9346
2021-08-30,2021-09-05,35,8802,8931,6105,5592
2021-08-30,2021-09-05,35,8803,6109,4030,3753
2021-08-30,2021-09-05,35,8804,6073,3285,2986
2021-08-30,2021-09-05,35,8805,10485,5965,5420
2021-08-30,2021-09-05,35,8810,20446,12463,11347
2021-08-30,2021-09-05,35,8815,346,167,153
2021-08-30,2021-09-05,35,8816,2138,1171,1044
2021-08-30,2021-09-05,35,8820,15751,9373,8503
2021-08-30,2021-09-05,35,8824,1821,974,874
2021-08-30,2021-09-05,35,8825,885,379,338
2021-08-30,2021-09-05,35,8833,3120,1546,1392
2021-08-30,2021-09-05,35,8902,10020,5910,5275
2021-08-30,2021-09-05,35,8903,6722,4239,3860
2021-08-30,2021-09-05,35,8904,1667,1061,981
2021-08-30,2021-09-05,35,8906,5555,3518,3228
2021-08-30,2021-09-05,35,8907,5200,3323,3042
2021-08-30,2021-09-05,35,8908,3769,2375,2154
2021-08-30,2021-09-05,35,8909,1322,658,580
2021-08-30,2021-09-05,35,8910,10967,6432,5642
2021-08-30,2021-09-05,35,8911,1123,549,482
2021-08-30,2021-09-05,35,8912,5689,3080,2778
2021-08-30,2021-09-05,35,8913,2580,1580,1433
2021-08-30,2021-09-05,35,8914,1976,1238,1147
2021-08-30,2021-09-05,35,8915,2752,1492,1363
2021-08-30,2021-09-05,35,8925,960,502,477
2021-08-30,2021-09-05,35,8926,1221,557,508
2021-08-30,2021-09-05,35,8932,5189,2863,2598
2021-08-30,2021-09-05,35,8933,645,303,267
2021-08-30,2021-09-05,35,8934,2377,1171,1068
2021-08-30,2021-09-05,35,8942,4926,3447,3202
2021-08-30,2021-09-05,35,8951,3068,1418,1188
2021-08-30,2021-09-05,35,8952,18758,10879,9597
2021-08-30,2021-09-05,35,8953,27635,14408,12509
2021-08-30,2021-09-05,35,8954,3970,2408,1997
2021-08-30,2021-09-05,35,8955,2505,1523,1376
2021-08-30,2021-09-05,35,andere Kantone,NA,7630,6859
2021-08-30,2021-09-05,35,Nachbarkantone,NA,27768,24874
2021-08-30,2021-09-05,35,unbekannt,NA,7086,6243
2021-08-30,2021-09-05,35,ZH aber ausserkantonal geimpft,NA,20039,17232
2021-09-06,2021-09-12,36,8001,5473,4449,3903
2021-09-06,2021-09-12,36,8002,9620,6984,6359
2021-09-06,2021-09-12,36,8003,20655,13858,12487
2021-09-06,2021-09-12,36,8004,27183,19246,16999
2021-09-06,2021-09-12,36,8005,15505,11313,10199
2021-09-06,2021-09-12,36,8006,18387,13799,12733
2021-09-06,2021-09-12,36,8008,16571,12637,11555
2021-09-06,2021-09-12,36,8032,18170,13411,12296
2021-09-06,2021-09-12,36,8037,16044,11445,10386
2021-09-06,2021-09-12,36,8038,17299,11601,10423
2021-09-06,2021-09-12,36,8041,7620,4590,4111
2021-09-06,2021-09-12,36,8044,10947,8108,7440
2021-09-06,2021-09-12,36,8045,11222,7359,6573
2021-09-06,2021-09-12,36,8046,25704,14937,13292
2021-09-06,2021-09-12,36,8047,20783,13600,12277
2021-09-06,2021-09-12,36,8048,29694,18976,16806
2021-09-06,2021-09-12,36,8049,23561,16349,15028
2021-09-06,2021-09-12,36,8050,28957,19343,17490
2021-09-06,2021-09-12,36,8051,23000,12998,11525
2021-09-06,2021-09-12,36,8052,20277,11710,10331
2021-09-06,2021-09-12,36,8053,11001,7826,7242
2021-09-06,2021-09-12,36,8055,20196,13038,11623
2021-09-06,2021-09-12,36,8057,21221,14959,13543
2021-09-06,2021-09-12,36,8064,3784,2089,1803
2021-09-06,2021-09-12,36,8102,6717,4198,3585
2021-09-06,2021-09-12,36,8103,3895,2426,2159
2021-09-06,2021-09-12,36,8104,2675,1848,1658
2021-09-06,2021-09-12,36,8105,13633,8207,7271
2021-09-06,2021-09-12,36,8106,4807,2395,2040
2021-09-06,2021-09-12,36,8107,6583,3732,3239
2021-09-06,2021-09-12,36,8108,4174,2377,2047
2021-09-06,2021-09-12,36,8112,2957,1744,1528
2021-09-06,2021-09-12,36,8113,1435,898,778
2021-09-06,2021-09-12,36,8114,1865,1049,884
2021-09-06,2021-09-12,36,8115,953,569,487
2021-09-06,2021-09-12,36,8117,4564,3038,2746
2021-09-06,2021-09-12,36,8118,2083,1333,1199
2021-09-06,2021-09-12,36,8121,1999,1226,1096
2021-09-06,2021-09-12,36,8122,2231,1419,1283
2021-09-06,2021-09-12,36,8123,2771,1961,1766
2021-09-06,2021-09-12,36,8124,2130,1501,1344
2021-09-06,2021-09-12,36,8125,5209,3695,3368
2021-09-06,2021-09-12,36,8126,5475,3923,3538
2021-09-06,2021-09-12,36,8127,4094,2838,2582
2021-09-06,2021-09-12,36,8132,6883,4368,3914
2021-09-06,2021-09-12,36,8133,1915,1241,1113
2021-09-06,2021-09-12,36,8134,18919,11647,10431
2021-09-06,2021-09-12,36,8135,7781,4887,4364
2021-09-06,2021-09-12,36,8136,2593,1572,1416
2021-09-06,2021-09-12,36,8142,4661,3389,3088
2021-09-06,2021-09-12,36,8143,3768,2411,2180
2021-09-06,2021-09-12,36,8152,21091,11269,9761
2021-09-06,2021-09-12,36,8153,8204,4603,3938
2021-09-06,2021-09-12,36,8154,7205,3766,3197
2021-09-06,2021-09-12,36,8155,7163,4040,3472
2021-09-06,2021-09-12,36,8156,2152,1329,1169
2021-09-06,2021-09-12,36,8157,5942,3607,3121
2021-09-06,2021-09-12,36,8158,467,301,261
2021-09-06,2021-09-12,36,8162,3608,2110,1864
2021-09-06,2021-09-12,36,8164,601,380,351
2021-09-06,2021-09-12,36,8165,3909,2535,2241
2021-09-06,2021-09-12,36,8166,3076,1856,1649
2021-09-06,2021-09-12,36,8172,4997,2800,2453
2021-09-06,2021-09-12,36,8173,3153,2113,1892
2021-09-06,2021-09-12,36,8174,1535,958,836
2021-09-06,2021-09-12,36,8175,755,484,428
2021-09-06,2021-09-12,36,8180,21389,13059,11309
2021-09-06,2021-09-12,36,8181,2875,1563,1273
2021-09-06,2021-09-12,36,8182,1979,1220,1073
2021-09-06,2021-09-12,36,8184,4154,2504,2241
2021-09-06,2021-09-12,36,8185,4536,3110,2823
2021-09-06,2021-09-12,36,8187,1932,1017,909
2021-09-06,2021-09-12,36,8192,5207,2994,2650
2021-09-06,2021-09-12,36,8193,5359,3394,2960
2021-09-06,2021-09-12,36,8194,1051,681,612
2021-09-06,2021-09-12,36,8195,560,368,329
2021-09-06,2021-09-12,36,8196,1468,863,784
2021-09-06,2021-09-12,36,8197,4659,2738,2487
2021-09-06,2021-09-12,36,8245,2530,1140,1077
2021-09-06,2021-09-12,36,8246,1088,421,388
2021-09-06,2021-09-12,36,8247,1470,590,543
2021-09-06,2021-09-12,36,8248,1575,788,731
2021-09-06,2021-09-12,36,8302,20144,11700,10197
2021-09-06,2021-09-12,36,8303,11826,7244,6395
2021-09-06,2021-09-12,36,8304,16830,10712,9573
2021-09-06,2021-09-12,36,8305,7849,4898,4343
2021-09-06,2021-09-12,36,8306,5311,3021,2612
2021-09-06,2021-09-12,36,8307,12268,6705,5818
2021-09-06,2021-09-12,36,8308,4589,2820,2480
2021-09-06,2021-09-12,36,8309,5611,3586,3203
2021-09-06,2021-09-12,36,8310,1509,894,754
2021-09-06,2021-09-12,36,8311,2061,1372,1233
2021-09-06,2021-09-12,36,8312,954,604,539
2021-09-06,2021-09-12,36,8314,349,222,190
2021-09-06,2021-09-12,36,8315,817,512,460
2021-09-06,2021-09-12,36,8317,2337,1267,1085
2021-09-06,2021-09-12,36,8320,6443,3782,3330
2021-09-06,2021-09-12,36,8322,994,582,514
2021-09-06,2021-09-12,36,8330,11524,7083,6246
2021-09-06,2021-09-12,36,8331,610,352,325
2021-09-06,2021-09-12,36,8332,3384,2279,2010
2021-09-06,2021-09-12,36,8335,3640,1951,1704
2021-09-06,2021-09-12,36,8340,10306,5781,4974
2021-09-06,2021-09-12,36,8342,933,530,464
2021-09-06,2021-09-12,36,8344,3778,1948,1691
2021-09-06,2021-09-12,36,8345,1131,569,495
2021-09-06,2021-09-12,36,8352,3713,2217,1917
2021-09-06,2021-09-12,36,8353,4374,2341,2051
2021-09-06,2021-09-12,36,8354,500,206,175
2021-09-06,2021-09-12,36,8400,39632,26540,23315
2021-09-06,2021-09-12,36,8403,321,140,137
2021-09-06,2021-09-12,36,8404,20278,11619,10025
2021-09-06,2021-09-12,36,8405,18152,11117,9768
2021-09-06,2021-09-12,36,8406,13621,7891,6709
2021-09-06,2021-09-12,36,8408,16314,9251,8044
2021-09-06,2021-09-12,36,8409,3194,1890,1620
2021-09-06,2021-09-12,36,8412,983,559,492
2021-09-06,2021-09-12,36,8413,4712,2931,2588
2021-09-06,2021-09-12,36,8414,977,628,568
2021-09-06,2021-09-12,36,8415,577,355,322
2021-09-06,2021-09-12,36,8416,1423,891,774
2021-09-06,2021-09-12,36,8418,772,331,280
2021-09-06,2021-09-12,36,8421,777,481,436
2021-09-06,2021-09-12,36,8422,3877,2552,2161
2021-09-06,2021-09-12,36,8424,9396,5681,4907
2021-09-06,2021-09-12,36,8425,1091,706,634
2021-09-06,2021-09-12,36,8426,2414,1595,1394
2021-09-06,2021-09-12,36,8427,4787,2829,2475
2021-09-06,2021-09-12,36,8428,456,294,258
2021-09-06,2021-09-12,36,8442,3141,2061,1841
2021-09-06,2021-09-12,36,8444,2231,1393,1241
2021-09-06,2021-09-12,36,8447,1931,1006,936
2021-09-06,2021-09-12,36,8450,2227,1356,1207
2021-09-06,2021-09-12,36,8451,1417,839,722
2021-09-06,2021-09-12,36,8452,699,387,338
2021-09-06,2021-09-12,36,8453,282,178,164
2021-09-06,2021-09-12,36,8457,485,308,275
2021-09-06,2021-09-12,36,8458,657,409,361
2021-09-06,2021-09-12,36,8459,376,199,177
2021-09-06,2021-09-12,36,8460,1831,1054,951
2021-09-06,2021-09-12,36,8461,376,211,186
2021-09-06,2021-09-12,36,8462,1309,843,787
2021-09-06,2021-09-12,36,8463,850,460,420
2021-09-06,2021-09-12,36,8464,86,53,46
2021-09-06,2021-09-12,36,8465,389,214,192
2021-09-06,2021-09-12,36,8466,674,351,318
2021-09-06,2021-09-12,36,8467,458,249,214
2021-09-06,2021-09-12,36,8468,649,310,290
2021-09-06,2021-09-12,36,8471,1034,647,576
2021-09-06,2021-09-12,36,8472,7417,5012,4412
2021-09-06,2021-09-12,36,8474,1680,993,882
2021-09-06,2021-09-12,36,8475,1661,992,866
2021-09-06,2021-09-12,36,8476,1007,463,428
2021-09-06,2021-09-12,36,8477,1122,596,545
2021-09-06,2021-09-12,36,8478,936,499,435
2021-09-06,2021-09-12,36,8479,697,364,323
2021-09-06,2021-09-12,36,8482,1719,754,619
2021-09-06,2021-09-12,36,8483,2967,1722,1476
2021-09-06,2021-09-12,36,8484,3329,2041,1777
2021-09-06,2021-09-12,36,8486,1899,1073,920
2021-09-06,2021-09-12,36,8487,1514,926,796
2021-09-06,2021-09-12,36,8488,4549,2436,2109
2021-09-06,2021-09-12,36,8489,980,529,457
2021-09-06,2021-09-12,36,8492,2077,1094,962
2021-09-06,2021-09-12,36,8493,1628,822,687
2021-09-06,2021-09-12,36,8494,2895,1522,1353
2021-09-06,2021-09-12,36,8495,149,59,48
2021-09-06,2021-09-12,36,8496,931,365,314
2021-09-06,2021-09-12,36,8497,790,334,279
2021-09-06,2021-09-12,36,8498,940,446,393
2021-09-06,2021-09-12,36,8499,376,168,153
2021-09-06,2021-09-12,36,8523,1084,430,370
2021-09-06,2021-09-12,36,8542,5007,3271,2901
2021-09-06,2021-09-12,36,8543,1096,558,486
2021-09-06,2021-09-12,36,8544,406,226,187
2021-09-06,2021-09-12,36,8545,2740,1652,1423
2021-09-06,2021-09-12,36,8548,900,630,535
2021-09-06,2021-09-12,36,8600,27178,16818,14924
2021-09-06,2021-09-12,36,8602,2681,1735,1569
2021-09-06,2021-09-12,36,8603,5170,3173,2839
2021-09-06,2021-09-12,36,8604,16897,9633,8307
2021-09-06,2021-09-12,36,8605,1731,1123,989
2021-09-06,2021-09-12,36,8606,8166,5280,4771
2021-09-06,2021-09-12,36,8607,1458,843,743
2021-09-06,2021-09-12,36,8608,3783,2275,2005
2021-09-06,2021-09-12,36,8610,29607,19523,17142
2021-09-06,2021-09-12,36,8614,1632,989,863
2021-09-06,2021-09-12,36,8615,1371,914,833
2021-09-06,2021-09-12,36,8616,790,464,415
2021-09-06,2021-09-12,36,8617,3850,2548,2243
2021-09-06,2021-09-12,36,8618,4825,2677,2338
2021-09-06,2021-09-12,36,8620,16684,9698,8360
2021-09-06,2021-09-12,36,8623,8249,4303,3710
2021-09-06,2021-09-12,36,8624,2407,1368,1212
2021-09-06,2021-09-12,36,8625,5270,3005,2612
2021-09-06,2021-09-12,36,8626,1307,652,553
2021-09-06,2021-09-12,36,8627,3621,2348,2083
2021-09-06,2021-09-12,36,8630,12207,6601,5713
2021-09-06,2021-09-12,36,8632,3905,2096,1796
2021-09-06,2021-09-12,36,8633,3532,2041,1775
2021-09-06,2021-09-12,36,8634,8260,4641,4028
2021-09-06,2021-09-12,36,8635,3657,2135,1882
2021-09-06,2021-09-12,36,8636,8096,4370,3699
2021-09-06,2021-09-12,36,8637,1979,915,748
2021-09-06,2021-09-12,36,8700,13733,9666,8841
2021-09-06,2021-09-12,36,8702,7857,5881,5402
2021-09-06,2021-09-12,36,8703,5593,3983,3672
2021-09-06,2021-09-12,36,8704,6426,4546,4080
2021-09-06,2021-09-12,36,8706,14245,9751,8859
2021-09-06,2021-09-12,36,8707,6186,4503,4044
2021-09-06,2021-09-12,36,8708,11322,7957,7282
2021-09-06,2021-09-12,36,8712,11491,7590,6882
2021-09-06,2021-09-12,36,8713,3177,2049,1846
2021-09-06,2021-09-12,36,8714,475,285,243
2021-09-06,2021-09-12,36,8800,15512,10319,9397
2021-09-06,2021-09-12,36,8802,8931,6190,5616
2021-09-06,2021-09-12,36,8803,6109,4089,3776
2021-09-06,2021-09-12,36,8804,6073,3368,3000
2021-09-06,2021-09-12,36,8805,10485,6069,5451
2021-09-06,2021-09-12,36,8810,20446,12653,11427
2021-09-06,2021-09-12,36,8815,346,177,155
2021-09-06,2021-09-12,36,8816,2138,1191,1048
2021-09-06,2021-09-12,36,8820,15751,9554,8554
2021-09-06,2021-09-12,36,8824,1821,984,881
2021-09-06,2021-09-12,36,8825,885,394,338
2021-09-06,2021-09-12,36,8833,3120,1581,1399
2021-09-06,2021-09-12,36,8902,10020,6054,5313
2021-09-06,2021-09-12,36,8903,6722,4324,3894
2021-09-06,2021-09-12,36,8904,1667,1078,986
2021-09-06,2021-09-12,36,8906,5555,3603,3261
2021-09-06,2021-09-12,36,8907,5200,3390,3069
2021-09-06,2021-09-12,36,8908,3769,2427,2176
2021-09-06,2021-09-12,36,8909,1322,684,581
2021-09-06,2021-09-12,36,8910,10967,6633,5688
2021-09-06,2021-09-12,36,8911,1123,559,486
2021-09-06,2021-09-12,36,8912,5689,3157,2814
2021-09-06,2021-09-12,36,8913,2580,1619,1445
2021-09-06,2021-09-12,36,8914,1976,1248,1151
2021-09-06,2021-09-12,36,8915,2752,1525,1378
2021-09-06,2021-09-12,36,8925,960,511,480
2021-09-06,2021-09-12,36,8926,1221,565,511
2021-09-06,2021-09-12,36,8932,5189,2948,2615
2021-09-06,2021-09-12,36,8933,645,310,269
2021-09-06,2021-09-12,36,8934,2377,1199,1077
2021-09-06,2021-09-12,36,8942,4926,3498,3216
2021-09-06,2021-09-12,36,8951,3068,1455,1207
2021-09-06,2021-09-12,36,8952,18758,11201,9681
2021-09-06,2021-09-12,36,8953,27635,14718,12636
2021-09-06,2021-09-12,36,8954,3970,2445,2014
2021-09-06,2021-09-12,36,8955,2505,1584,1395
2021-09-06,2021-09-12,36,andere Kantone,NA,7816,6921
2021-09-06,2021-09-12,36,Nachbarkantone,NA,28483,25062
2021-09-06,2021-09-12,36,unbekannt,NA,7275,6310
2021-09-06,2021-09-12,36,ZH aber ausserkantonal geimpft,NA,21079,17511
2021-09-13,2021-09-19,37,8001,5473,4545,3945
2021-09-13,2021-09-19,37,8002,9620,7067,6415
2021-09-13,2021-09-19,37,8003,20655,14125,12601
2021-09-13,2021-09-19,37,8004,27183,19654,17141
2021-09-13,2021-09-19,37,8005,15505,11501,10292
2021-09-13,2021-09-19,37,8006,18387,13981,12811
2021-09-13,2021-09-19,37,8008,16571,12850,11634
2021-09-13,2021-09-19,37,8032,18170,13580,12374
2021-09-13,2021-09-19,37,8037,16044,11641,10462
2021-09-13,2021-09-19,37,8038,17299,11813,10512
2021-09-13,2021-09-19,37,8041,7620,4698,4151
2021-09-13,2021-09-19,37,8044,10947,8206,7489
2021-09-13,2021-09-19,37,8045,11222,7511,6644
2021-09-13,2021-09-19,37,8046,25704,15311,13445
2021-09-13,2021-09-19,37,8047,20783,13858,12378
2021-09-13,2021-09-19,37,8048,29694,19445,16960
2021-09-13,2021-09-19,37,8049,23561,16594,15119
2021-09-13,2021-09-19,37,8050,28957,19764,17647
2021-09-13,2021-09-19,37,8051,23000,13404,11626
2021-09-13,2021-09-19,37,8052,20277,12100,10448
2021-09-13,2021-09-19,37,8053,11001,7947,7288
2021-09-13,2021-09-19,37,8055,20196,13288,11707
2021-09-13,2021-09-19,37,8057,21221,15193,13664
2021-09-13,2021-09-19,37,8064,3784,2150,1821
2021-09-13,2021-09-19,37,8102,6717,4301,3624
2021-09-13,2021-09-19,37,8103,3895,2477,2180
2021-09-13,2021-09-19,37,8104,2675,1884,1669
2021-09-13,2021-09-19,37,8105,13633,8387,7368
2021-09-13,2021-09-19,37,8106,4807,2456,2074
2021-09-13,2021-09-19,37,8107,6583,3805,3277
2021-09-13,2021-09-19,37,8108,4174,2440,2076
2021-09-13,2021-09-19,37,8112,2957,1762,1547
2021-09-13,2021-09-19,37,8113,1435,907,789
2021-09-13,2021-09-19,37,8114,1865,1066,895
2021-09-13,2021-09-19,37,8115,953,580,493
2021-09-13,2021-09-19,37,8117,4564,3121,2763
2021-09-13,2021-09-19,37,8118,2083,1362,1204
2021-09-13,2021-09-19,37,8121,1999,1255,1107
2021-09-13,2021-09-19,37,8122,2231,1457,1291
2021-09-13,2021-09-19,37,8123,2771,1995,1774
2021-09-13,2021-09-19,37,8124,2130,1531,1359
2021-09-13,2021-09-19,37,8125,5209,3743,3389
2021-09-13,2021-09-19,37,8126,5475,3975,3569
2021-09-13,2021-09-19,37,8127,4094,2891,2604
2021-09-13,2021-09-19,37,8132,6883,4477,3962
2021-09-13,2021-09-19,37,8133,1915,1275,1119
2021-09-13,2021-09-19,37,8134,18919,11892,10529
2021-09-13,2021-09-19,37,8135,7781,4987,4409
2021-09-13,2021-09-19,37,8136,2593,1629,1427
2021-09-13,2021-09-19,37,8142,4661,3424,3119
2021-09-13,2021-09-19,37,8143,3768,2463,2201
2021-09-13,2021-09-19,37,8152,21091,11655,9873
2021-09-13,2021-09-19,37,8153,8204,4725,3994
2021-09-13,2021-09-19,37,8154,7205,3918,3253
2021-09-13,2021-09-19,37,8155,7163,4162,3531
2021-09-13,2021-09-19,37,8156,2152,1364,1188
2021-09-13,2021-09-19,37,8157,5942,3720,3153
2021-09-13,2021-09-19,37,8158,467,306,262
2021-09-13,2021-09-19,37,8162,3608,2246,1889
2021-09-13,2021-09-19,37,8164,601,403,353
2021-09-13,2021-09-19,37,8165,3909,2605,2270
2021-09-13,2021-09-19,37,8166,3076,1891,1668
2021-09-13,2021-09-19,37,8172,4997,2910,2490
2021-09-13,2021-09-19,37,8173,3153,2158,1913
2021-09-13,2021-09-19,37,8174,1535,1007,851
2021-09-13,2021-09-19,37,8175,755,506,433
2021-09-13,2021-09-19,37,8180,21389,13446,11482
2021-09-13,2021-09-19,37,8181,2875,1624,1301
2021-09-13,2021-09-19,37,8182,1979,1256,1083
2021-09-13,2021-09-19,37,8184,4154,2558,2266
2021-09-13,2021-09-19,37,8185,4536,3154,2850
2021-09-13,2021-09-19,37,8187,1932,1078,932
2021-09-13,2021-09-19,37,8192,5207,3082,2688
2021-09-13,2021-09-19,37,8193,5359,3457,3006
2021-09-13,2021-09-19,37,8194,1051,691,616
2021-09-13,2021-09-19,37,8195,560,381,331
2021-09-13,2021-09-19,37,8196,1468,878,787
2021-09-13,2021-09-19,37,8197,4659,2796,2512
2021-09-13,2021-09-19,37,8245,2530,1149,1087
2021-09-13,2021-09-19,37,8246,1088,426,391
2021-09-13,2021-09-19,37,8247,1470,593,546
2021-09-13,2021-09-19,37,8248,1575,802,735
2021-09-13,2021-09-19,37,8302,20144,12196,10345
2021-09-13,2021-09-19,37,8303,11826,7415,6478
2021-09-13,2021-09-19,37,8304,16830,11141,9681
2021-09-13,2021-09-19,37,8305,7849,5024,4394
2021-09-13,2021-09-19,37,8306,5311,3126,2646
2021-09-13,2021-09-19,37,8307,12268,7009,5891
2021-09-13,2021-09-19,37,8308,4589,2909,2496
2021-09-13,2021-09-19,37,8309,5611,3658,3237
2021-09-13,2021-09-19,37,8310,1509,925,767
2021-09-13,2021-09-19,37,8311,2061,1396,1249
2021-09-13,2021-09-19,37,8312,954,616,544
2021-09-13,2021-09-19,37,8314,349,223,193
2021-09-13,2021-09-19,37,8315,817,522,463
2021-09-13,2021-09-19,37,8317,2337,1302,1109
2021-09-13,2021-09-19,37,8320,6443,3885,3361
2021-09-13,2021-09-19,37,8322,994,594,519
2021-09-13,2021-09-19,37,8330,11524,7287,6299
2021-09-13,2021-09-19,37,8331,610,371,326
2021-09-13,2021-09-19,37,8332,3384,2335,2025
2021-09-13,2021-09-19,37,8335,3640,2013,1724
2021-09-13,2021-09-19,37,8340,10306,5957,5021
2021-09-13,2021-09-19,37,8342,933,536,465
2021-09-13,2021-09-19,37,8344,3778,2011,1705
2021-09-13,2021-09-19,37,8345,1131,588,498
2021-09-13,2021-09-19,37,8352,3713,2285,1943
2021-09-13,2021-09-19,37,8353,4374,2515,2077
2021-09-13,2021-09-19,37,8354,500,226,181
2021-09-13,2021-09-19,37,8400,39632,27146,23610
2021-09-13,2021-09-19,37,8403,321,141,138
2021-09-13,2021-09-19,37,8404,20278,11970,10185
2021-09-13,2021-09-19,37,8405,18152,11366,9886
2021-09-13,2021-09-19,37,8406,13621,8145,6803
2021-09-13,2021-09-19,37,8408,16314,9533,8146
2021-09-13,2021-09-19,37,8409,3194,1925,1645
2021-09-13,2021-09-19,37,8412,983,576,498
2021-09-13,2021-09-19,37,8413,4712,3030,2615
2021-09-13,2021-09-19,37,8414,977,638,573
2021-09-13,2021-09-19,37,8415,577,364,323
2021-09-13,2021-09-19,37,8416,1423,920,783
2021-09-13,2021-09-19,37,8418,772,346,285
2021-09-13,2021-09-19,37,8421,777,488,442
2021-09-13,2021-09-19,37,8422,3877,2627,2188
2021-09-13,2021-09-19,37,8424,9396,5848,4990
2021-09-13,2021-09-19,37,8425,1091,722,644
2021-09-13,2021-09-19,37,8426,2414,1644,1415
2021-09-13,2021-09-19,37,8427,4787,2895,2502
2021-09-13,2021-09-19,37,8428,456,299,261
2021-09-13,2021-09-19,37,8442,3141,2092,1869
2021-09-13,2021-09-19,37,8444,2231,1429,1265
2021-09-13,2021-09-19,37,8447,1931,1019,945
2021-09-13,2021-09-19,37,8450,2227,1393,1220
2021-09-13,2021-09-19,37,8451,1417,900,741
2021-09-13,2021-09-19,37,8452,699,410,346
2021-09-13,2021-09-19,37,8453,282,187,164
2021-09-13,2021-09-19,37,8457,485,313,278
2021-09-13,2021-09-19,37,8458,657,415,364
2021-09-13,2021-09-19,37,8459,376,209,183
2021-09-13,2021-09-19,37,8460,1831,1082,962
2021-09-13,2021-09-19,37,8461,376,223,189
2021-09-13,2021-09-19,37,8462,1309,860,791
2021-09-13,2021-09-19,37,8463,850,470,426
2021-09-13,2021-09-19,37,8464,86,55,46
2021-09-13,2021-09-19,37,8465,389,226,193
2021-09-13,2021-09-19,37,8466,674,361,322
2021-09-13,2021-09-19,37,8467,458,259,216
2021-09-13,2021-09-19,37,8468,649,319,290
2021-09-13,2021-09-19,37,8471,1034,661,591
2021-09-13,2021-09-19,37,8472,7417,5108,4461
2021-09-13,2021-09-19,37,8474,1680,1011,890
2021-09-13,2021-09-19,37,8475,1661,1035,878
2021-09-13,2021-09-19,37,8476,1007,477,430
2021-09-13,2021-09-19,37,8477,1122,614,549
2021-09-13,2021-09-19,37,8478,936,526,440
2021-09-13,2021-09-19,37,8479,697,368,324
2021-09-13,2021-09-19,37,8482,1719,786,627
2021-09-13,2021-09-19,37,8483,2967,1760,1498
2021-09-13,2021-09-19,37,8484,3329,2075,1804
2021-09-13,2021-09-19,37,8486,1899,1099,927
2021-09-13,2021-09-19,37,8487,1514,943,806
2021-09-13,2021-09-19,37,8488,4549,2533,2140
2021-09-13,2021-09-19,37,8489,980,550,463
2021-09-13,2021-09-19,37,8492,2077,1117,974
2021-09-13,2021-09-19,37,8493,1628,848,700
2021-09-13,2021-09-19,37,8494,2895,1593,1365
2021-09-13,2021-09-19,37,8495,149,60,48
2021-09-13,2021-09-19,37,8496,931,380,314
2021-09-13,2021-09-19,37,8497,790,344,281
2021-09-13,2021-09-19,37,8498,940,461,394
2021-09-13,2021-09-19,37,8499,376,171,155
2021-09-13,2021-09-19,37,8523,1084,453,373
2021-09-13,2021-09-19,37,8542,5007,3322,2937
